modelo,nome,posto,entrada,saida,duracao,perna
Arocs,Arocs_80,30B,25378.0,26130.0,752.0,2
Actros,Actros_73,32D,25795.0,26289.0,494.0,2
Atego,Atego_81,31A,26022.0,26336.0,314.0,1
Atego,Atego_82,30A,26038.0,26352.0,314.0,1
Atego,Atego_41,32A,12968.0,26394.0,13426.0,1
Accelo,Accelo_22,34A,25016.5,26492.5,1476.0,1
Accelo,Accelo_25,33A,23704.5,26599.5,2895.0,1
Atego,Atego_82,31A,26352.0,26666.0,314.0,1
Atego,Atego_83,30A,26368.0,26682.0,314.0,1
Arocs,Arocs_80,31B,26130.0,26685.0,555.0,2
Arocs,Arocs_76,32B,24943.0,26760.0,1817.0,2
Accelo,Accelo_29,32C,18588.0,26863.0,8275.0,1
Atego,Atego_83,31A,26682.0,26996.0,314.0,1
Atego,Atego_84,30A,26698.0,27012.0,314.0,1
Arocs,Arocs_18,33B,9883.0,27136.666666666668,17253.666666666668,2
Arocs,Arocs_76,32D,26760.0,27254.0,494.0,2
Atego,Atego_84,31A,27012.0,27326.0,314.0,1
Atego,Atego_85,30A,27028.0,27342.0,314.0,1
Accelo,Accelo_22,38,26492.5,27513.5,1021.0,1
Atego,Atego_42,32A,13298.0,27528.0,14230.0,1
Atego,Atego_85,31A,27342.0,27656.0,314.0,1
Actros,Actros_77,32B,25695.0,27725.0,2030.0,2
Accelo,Accelo_87,30A,27688.0,27941.0,253.0,1
Arocs,Arocs_4,39,25670.666666666664,28001.333333333332,2330.666666666668,2
Accelo,Accelo_25,34A,26599.5,28075.5,1476.0,1
Actros,Actros_86,30B,27358.0,28110.0,752.0,2
Actros,Actros_77,32D,27725.0,28219.0,494.0,2
Accelo,Accelo_87,31A,27941.0,28257.0,316.0,1
Atego,Atego_88,30A,28018.0,28332.0,314.0,1
Atego,Atego_28,33A,25284.0,28363.5,3079.5,1
Atego,Atego_30,32C,19722.0,28442.5,8720.5,1
Atego,Atego_88,31A,28332.0,28646.0,314.0,1
Atego,Atego_43,32A,13628.0,28662.0,15034.0,1
Actros,Actros_86,31B,28110.0,28665.0,555.0,2
Arocs,Arocs_80,32B,26685.0,28690.0,2005.0,2
Accelo,Accelo_91,30A,28678.0,28931.0,253.0,1
Accelo,Accelo_25,38,28075.5,29096.5,1021.0,1
Actros,Actros_90,30B,28348.0,29100.0,752.0,2
Arocs,Arocs_80,32D,28690.0,29184.0,494.0,2
Accelo,Accelo_91,31A,28931.0,29247.0,316.0,1
Accelo,Accelo_92,30A,29008.0,29261.0,253.0,1
Accelo,Accelo_92,31A,29261.0,29577.0,316.0,1
Atego,Atego_93,30A,29338.0,29652.0,314.0,1
Actros,Actros_86,32B,28665.0,29655.0,990.0,2
Actros,Actros_90,31B,29100.0,29655.0,555.0,2
Atego,Atego_47,32A,15040.0,29796.0,14756.0,1
Atego,Atego_28,34A,28363.5,29830.0,1466.5,1
Accelo,Accelo_29,33A,26863.0,29946.5,3083.5,1
Atego,Atego_93,31A,29652.0,29966.0,314.0,1
Atego,Atego_94,30A,29668.0,29982.0,314.0,1
Atego,Atego_31,32C,20856.0,30022.0,9166.0,1
Actros,Actros_86,32D,29655.0,30149.0,494.0,2
Atego,Atego_94,31A,29982.0,30296.0,314.0,1
Atego,Atego_95,30A,29998.0,30312.0,314.0,1
Actros,Actros_90,32B,29655.0,30620.0,965.0,2
Atego,Atego_95,31A,30312.0,30626.0,314.0,1
Atego,Atego_96,30A,30328.0,30642.0,314.0,1
Arocs,Arocs_20,33B,10377.0,30688.333333333336,20311.333333333336,2
Atego,Atego_28,38,29830.0,30851.0,1021.0,1
Accelo,Accelo_50,32A,16485.0,30864.0,14379.0,1
Atego,Atego_96,31A,30642.0,30956.0,314.0,1
Actros,Actros_90,32D,30620.0,31114.0,494.0,2
Arocs,Arocs_7,34B,18305.333333333332,31190.33333333333,12884.999999999996,2
Atego,Atego_98,30A,30988.0,31302.0,314.0,1
Actros,Actros_97,30B,30658.0,31410.0,752.0,2
