modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_1,30A,660.0,974.0,314.0,1
Arocs,Arocs_0,30B,330.0,1082.0,752.0,2
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego,Atego_2,30A,990.0,1304.0,314.0,1
Atego,Atego_2,31A,1304.0,1618.0,314.0,1
Atego,Atego_3,30A,1320.0,1634.0,314.0,1
Arocs,Arocs_0,31B,1082.0,1637.0,555.0,2
Atego,Atego_3,31A,1634.0,1948.0,314.0,1
Accelo,Accelo_5,30A,1980.0,2233.0,253.0,1
Arocs,Arocs_4,30B,1650.0,2402.0,752.0,2
Atego,Atego_1,32A,1288.0,2422.0,1134.0,1
Accelo,Accelo_5,31A,2233.0,2549.0,316.0,1
Accelo,Accelo_7,30A,2310.0,2563.0,253.0,1
Arocs,Arocs_0,32B,1637.0,2602.0,965.0,2
Accelo,Accelo_7,31A,2563.0,2879.0,316.0,1
Atego,Atego_8,30A,2640.0,2954.0,314.0,1
Arocs,Arocs_4,31B,2402.0,2957.0,555.0,2
Atego,Atego_8,31A,2954.0,3268.0,314.0,1
Atego,Atego_9,30A,2970.0,3284.0,314.0,1
Atego,Atego_2,32A,1618.0,3556.0,1938.0,1
Arocs,Arocs_0,32D,2602.0,3590.0,988.0,2
Atego,Atego_9,31A,3284.0,3598.0,314.0,1
Arocs,Arocs_4,32B,2957.0,3922.0,965.0,2
Atego,Atego_11,30A,3630.0,3944.0,314.0,1
Atego,Atego_1,32C,2422.0,4001.5,1579.5,1
Actros,Actros_10,30B,3300.0,4052.0,752.0,2
Atego,Atego_11,31A,3944.0,4258.0,314.0,1
Actros,Actros_10,31B,4052.0,4607.0,555.0,2
Atego,Atego_3,32A,1948.0,4690.0,2742.0,1
Atego,Atego_13,30A,4382.0,4696.0,314.0,1
Actros,Actros_12,30B,4052.0,4804.0,752.0,2
Arocs,Arocs_4,32D,3922.0,4910.0,988.0,2
Atego,Atego_13,31A,4696.0,5010.0,314.0,1
Atego,Atego_14,30A,4712.0,5026.0,314.0,1
Atego,Atego_14,31A,5026.0,5340.0,314.0,1
Atego,Atego_15,30A,5042.0,5356.0,314.0,1
Actros,Actros_12,31B,4804.0,5359.0,555.0,2
Actros,Actros_10,32B,4607.0,5572.0,965.0,2
Atego,Atego_2,32C,3556.0,5581.0,2025.0,1
Atego,Atego_15,31A,5356.0,5670.0,314.0,1
Accelo,Accelo_5,32A,2549.0,5758.0,3209.0,1
Atego,Atego_1,33A,4001.5,5765.5,1764.0,1
Accelo,Accelo_17,30A,5702.0,5955.0,253.0,1
Arocs,Arocs_16,30B,5372.0,6124.0,752.0,2
Accelo,Accelo_17,31A,5955.0,6271.0,316.0,1
Atego,Atego_18,30A,6032.0,6346.0,314.0,1
Actros,Actros_12,32B,5359.0,6537.0,1178.0,2
Arocs,Arocs_0,33B,3590.0,6559.0,2969.0,2
Actros,Actros_10,32D,5572.0,6560.0,988.0,2
Atego,Atego_18,31A,6346.0,6660.0,314.0,1
Atego,Atego_19,30A,6362.0,6676.0,314.0,1
Arocs,Arocs_16,31B,6124.0,6679.0,555.0,2
