modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_1,30A,660.0,974.0,314.0,1
Actros,Actros_0,30B,330.0,1082.0,752.0,2
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego,Atego_2,30A,990.0,1304.0,314.0,1
Atego,Atego_2,31A,1304.0,1618.0,314.0,1
Actros,Actros_0,31B,1082.0,1637.0,555.0,2
Actros,Actros_3,30B,1320.0,2072.0,752.0,2
Atego,Atego_1,32A,1288.0,2422.0,1134.0,1
Actros,Actros_0,32B,1637.0,2602.0,965.0,2
Actros,Actros_3,31B,2072.0,2627.0,555.0,2
Atego,Atego_5,30A,2402.0,2716.0,314.0,1
Actros,Actros_4,30B,2072.0,2824.0,752.0,2
Atego,Atego_5,31A,2716.0,3030.0,314.0,1
Actros,Actros_4,31B,2824.0,3379.0,555.0,2
Atego,Atego_2,32A,1618.0,3556.0,1938.0,1
Arocs,Arocs_6,30B,2824.0,3576.0,752.0,2
Actros,Actros_0,32D,2602.0,3590.0,988.0,2
Actros,Actros_3,32B,2627.0,3592.0,965.0,2
Atego,Atego_1,32C,2422.0,4001.5,1579.5,1
Arocs,Arocs_6,31B,3576.0,4131.0,555.0,2
Accelo,Accelo_9,30A,3906.0,4159.0,253.0,1
Arocs,Arocs_7,30B,3576.0,4328.0,752.0,2
Accelo,Accelo_9,31A,4159.0,4475.0,316.0,1
Actros,Actros_4,32B,3379.0,4557.0,1178.0,2
Actros,Actros_3,32D,3592.0,4580.0,988.0,2
Atego,Atego_5,32A,3030.0,4690.0,1660.0,1
Arocs,Arocs_7,31B,4328.0,4883.0,555.0,2
Accelo,Accelo_11,30A,4658.0,4911.0,253.0,1
Actros,Actros_10,30B,4328.0,5080.0,752.0,2
Accelo,Accelo_11,31A,4911.0,5227.0,316.0,1
Atego,Atego_12,30A,4988.0,5302.0,314.0,1
Arocs,Arocs_6,32B,4131.0,5522.0,1391.0,2
Actros,Actros_4,32D,4557.0,5568.0,1011.0,2
Atego,Atego_2,32C,3556.0,5581.0,2025.0,1
Atego,Atego_12,31A,5302.0,5616.0,314.0,1
Actros,Actros_10,31B,5080.0,5635.0,555.0,2
Accelo,Accelo_9,32A,4475.0,5758.0,1283.0,1
Atego,Atego_1,33A,4001.5,5765.5,1764.0,1
Atego,Atego_14,30A,5648.0,5962.0,314.0,1
Arocs,Arocs_13,30B,5318.0,6070.0,752.0,2
Atego,Atego_14,31A,5962.0,6276.0,314.0,1
Atego,Atego_15,30A,5978.0,6292.0,314.0,1
Arocs,Arocs_7,32B,4883.0,6487.0,1604.0,2
Arocs,Arocs_6,32D,5522.0,6556.0,1034.0,2
Atego,Atego_15,31A,6292.0,6606.0,314.0,1
Arocs,Arocs_13,31B,6070.0,6625.0,555.0,2
Atego (ATP),Atego (ATP)_16,30A,6308.0,6634.0,326.0,1
Accelo,Accelo_11,32A,5227.0,6826.0,1599.0,1
Actros,Actros_0,33B,3590.0,6935.0,3345.0,2
Atego,Atego_17,30A,6638.0,6952.0,314.0,1
Atego (ATP),Atego (ATP)_16,31A,6634.0,6964.0,330.0,1
Atego,Atego_5,32C,4690.0,7160.5,2470.5,1
Atego,Atego_1,34A,5765.5,7232.0,1466.5,1
Atego,Atego_17,31A,6952.0,7278.0,326.0,1
Atego,Atego_18,30A,6968.0,7282.0,314.0,1
Actros,Actros_10,32B,5635.0,7452.0,1817.0,2
Atego,Atego_2,33A,5581.0,7529.5,1948.5,1
Arocs,Arocs_7,32D,6487.0,7544.0,1057.0,2
Accelo,Accelo_19,30A,7298.0,7551.0,253.0,1
Atego,Atego_18,31A,7282.0,7596.0,314.0,1
Accelo,Accelo_20,30A,7628.0,7881.0,253.0,1
Accelo,Accelo_19,31A,7551.0,7912.0,361.0,1
Atego,Atego_12,32A,5616.0,7960.0,2344.0,1
Accelo,Accelo_20,31A,7881.0,8228.0,347.0,1
Atego,Atego_1,38,7232.0,8253.0,1021.0,1
Atego,Atego_21,30A,7958.0,8272.0,314.0,1
Arocs,Arocs_13,32B,6625.0,8417.0,1792.0,2
Actros,Actros_10,32D,7452.0,8532.0,1080.0,2
Accelo,Accelo_22,30A,8288.0,8541.0,253.0,1
Atego,Atego_21,31A,8272.0,8586.0,314.0,1
Accelo,Accelo_9,32C,5758.0,8739.5,2981.5,1
Accelo,Accelo_22,31A,8541.0,8902.0,361.0,1
Atego,Atego_2,34A,7529.5,8996.0,1466.5,1
Atego,Atego_14,32A,6276.0,9094.0,2818.0,1
Atego,Atego_25,30A,8948.0,9262.0,314.0,1
Atego,Atego_5,33A,7160.5,9293.5,2133.0,1
Actros,Actros_24,30B,8618.0,9370.0,752.0,2
Arocs,Arocs_13,32D,8417.0,9520.0,1103.0,2
Accelo,Accelo_26,30A,9278.0,9531.0,253.0,1
Atego,Atego_25,31A,9262.0,9576.0,314.0,1
Accelo,Accelo_28,30A,9608.0,9861.0,253.0,1
Accelo,Accelo_26,31A,9531.0,9892.0,361.0,1
Actros,Actros_24,31B,9370.0,9925.0,555.0,2
Atego,Atego_2,38,8996.0,10017.0,1021.0,1
Accelo,Accelo_29,30A,9938.0,10191.0,253.0,1
Accelo,Accelo_28,31A,9861.0,10208.0,347.0,1
Atego,Atego_15,32A,6606.0,10228.0,3622.0,1
Actros,Actros_3,33B,4580.0,10280.0,5700.0,2
Accelo,Accelo_11,32C,6826.0,10318.5,3492.5,1
Accelo,Accelo_29,31A,10191.0,10524.0,333.0,1
Atego,Atego_5,34A,9293.5,10760.0,1466.5,1
Accelo,Accelo_9,33A,8739.5,10876.5,2137.0,1
Actros,Actros_24,32B,9925.0,10890.0,965.0,2
Atego,Atego_31,30A,10598.0,10912.0,314.0,1
Actros,Actros_30,30B,10268.0,11020.0,752.0,2
Atego,Atego_31,31A,10912.0,11226.0,314.0,1
Atego,Atego_32,30A,10928.0,11242.0,314.0,1
Atego,Atego_32,31A,11242.0,11556.0,314.0,1
Atego,Atego_33,30A,11258.0,11572.0,314.0,1
Actros,Actros_30,31B,11020.0,11575.0,555.0,2
Atego (ATP),Atego (ATP)_16,32A,6964.0,11625.0,4661.0,1
Atego,Atego_5,38,10760.0,11781.0,1021.0,1
Accelo,Accelo_34,30A,11588.0,11841.0,253.0,1
Actros,Actros_24,32D,10890.0,11878.0,988.0,2
Atego,Atego_33,31A,11572.0,11886.0,314.0,1
Atego,Atego_12,32C,7960.0,11898.0,3938.0,1
Accelo,Accelo_34,31A,11841.0,12202.0,361.0,1
Atego,Atego_35,30A,11918.0,12232.0,314.0,1
Accelo,Accelo_9,34A,10876.5,12352.5,1476.0,1
Accelo,Accelo_11,33A,10318.5,12459.5,2141.0,1
Actros,Actros_30,32B,11575.0,12540.0,965.0,2
Atego,Atego_35,31A,12232.0,12546.0,314.0,1
Atego,Atego_36,30A,12248.0,12562.0,314.0,1
Atego,Atego_17,32A,7278.0,12759.0,5481.0,1
Atego,Atego_36,31A,12562.0,12876.0,314.0,1
Atego,Atego_37,30A,12578.0,12892.0,314.0,1
Accelo,Accelo_38,30A,12908.0,13161.0,253.0,1
Atego,Atego_37,31A,12892.0,13206.0,314.0,1
Accelo,Accelo_9,38,12352.5,13373.5,1021.0,1
Atego,Atego_14,32C,9094.0,13477.5,4383.5,1
Accelo,Accelo_38,31A,13161.0,13522.0,361.0,1
Actros,Actros_30,32D,12540.0,13528.0,988.0,2
Atego,Atego_39,30A,13238.0,13552.0,314.0,1
Actros,Actros_4,33B,5568.0,13625.0,8057.0,2
Atego,Atego_39,31A,13552.0,13866.0,314.0,1
Atego,Atego_40,30A,13568.0,13882.0,314.0,1
Atego,Atego_18,32A,7596.0,13893.0,6297.0,1
Accelo,Accelo_11,34A,12459.5,13935.5,1476.0,1
Atego,Atego_40,31A,13882.0,14196.0,314.0,1
Atego,Atego_42,30A,13898.0,14212.0,314.0,1
Atego,Atego_12,33A,11898.0,14223.5,2325.5,1
Actros,Actros_0,34B,6935.0,14328.0,7393.0,2
Atego,Atego_42,31A,14212.0,14526.0,314.0,1
Atego,Atego_43,30A,14228.0,14542.0,314.0,1
Atego,Atego_43,31A,14542.0,14856.0,314.0,1
Accelo,Accelo_11,38,13935.5,14956.5,1021.0,1
Accelo,Accelo_19,32A,7912.0,14961.0,7049.0,1
Atego,Atego_15,32C,10228.0,15057.0,4829.0,1
Accelo,Accelo_45,30A,14888.0,15141.0,253.0,1
Actros,Actros_44,30B,14558.0,15310.0,752.0,2
Accelo,Accelo_45,31A,15141.0,15457.0,316.0,1
Atego,Atego_12,34A,14223.5,15690.0,1466.5,1
Actros,Actros_44,31B,15310.0,15865.0,555.0,2
Atego,Atego_47,30A,15640.0,15954.0,314.0,1
Atego,Atego_14,33A,13477.5,15987.5,2510.0,1
Accelo,Accelo_20,32A,8228.0,16029.0,7801.0,1
Arocs,Arocs_46,30B,15310.0,16062.0,752.0,2
Atego,Atego_47,31A,15954.0,16268.0,314.0,1
Atego,Atego_48,30A,15970.0,16284.0,314.0,1
