modelo,nome,posto,entrada,saida,duracao,perna
Atego (ATP),Atego (ATP)_2,30A,330.0,656.0,326.0,1
Atego (ATP),Atego (ATP)_2,31A,656.0,986.0,330.0,1
Actros,Actros_3,30B,660.0,1412.0,752.0,2
Accelo,Accelo_6,30A,1320.0,1573.0,253.0,1
Atego (ATP),Atego (ATP)_2,32A,986.0,1663.0,677.0,1
Accelo,Accelo_6,31A,1573.0,1889.0,316.0,1
Actros,Actros_3,31B,1412.0,1967.0,555.0,2
Actros,Actros_5,32C,990.0,1978.0,988.0,1
Accelo,Accelo_6,32A,1889.0,2243.0,354.0,1
Actros,Actros_5,33A,1978.0,2385.0,407.0,1
Arocs,Arocs_7,30B,1650.0,2402.0,752.0,2
Atego,Atego_12,30A,2310.0,2624.0,314.0,1
Actros,Actros_5,34A,2385.0,2854.0,469.0,1
Accelo,Accelo_13,30B,2640.0,2893.0,253.0,2
Actros,Actros_3,32B,1967.0,2932.0,965.0,2
Atego,Atego_12,31A,2624.0,2938.0,314.0,1
Arocs,Arocs_7,31B,2402.0,2957.0,555.0,2
Accelo,Accelo_13,31B,2893.0,3273.0,380.0,2
Atego,Atego_12,32A,2938.0,3352.0,414.0,1
Atego (ATP),Atego (ATP)_2,32C,1663.0,3464.0,1801.0,1
Atego,Atego_15,30A,3300.0,3614.0,314.0,1
Atego (ATP),Atego (ATP)_2,33A,3464.0,3840.0,376.0,1
Actros,Actros_3,32D,2932.0,3920.0,988.0,2
Arocs,Arocs_7,32B,2957.0,3922.0,965.0,2
Atego,Atego_15,31A,3614.0,3928.0,314.0,1
Atego,Atego_16,30B,3630.0,3944.0,314.0,2
Accelo,Accelo_13,32B,3273.0,4157.0,884.0,2
Atego,Atego_16,31B,3944.0,4258.0,314.0,2
Atego,Atego_15,32A,3928.0,4342.0,414.0,1
Arocs,Arocs_10,32C,1980.0,4452.0,2472.0,1
Atego,Atego_16,32B,4258.0,4552.0,294.0,2
Atego (ATP),Atego (ATP)_2,34A,3840.0,4765.0,925.0,1
Arocs,Arocs_10,33A,4452.0,4859.0,407.0,1
Arocs,Arocs_7,32D,3922.0,4910.0,988.0,2
Actros,Actros_3,33B,3920.0,5035.0,1115.0,2
Accelo,Accelo_6,32C,2243.0,5165.0,2922.0,1
Arocs,Arocs_10,34A,4859.0,5328.0,469.0,1
Atego (ATP),Atego (ATP)_2,38,4765.0,5398.0,633.0,1
Accelo,Accelo_13,32D,4157.0,5504.0,1347.0,2
Accelo,Accelo_6,33A,5165.0,5534.0,369.0,1
Arocs,Arocs_7,33B,4910.0,6024.666666666667,1114.666666666667,2
Atego,Atego_16,32D,4552.0,6086.0,1534.0,2
Arocs,Arocs_14,32C,2970.0,6153.0,3183.0,1
Accelo,Accelo_6,34A,5534.0,6470.0,936.0,1
Accelo,Accelo_13,33B,5504.0,6512.666666666667,1008.666666666667,2
Accelo,Accelo_23,30A,6266.0,6519.0,253.0,1
Arocs,Arocs_14,33A,6153.0,6560.0,407.0,1
Accelo,Accelo_23,31A,6519.0,6835.0,316.0,1
Accelo,Accelo_24,30B,6596.0,6849.0,253.0,2
Atego,Atego_12,32C,3352.0,6855.0,3503.0,1
Arocs,Arocs_14,34A,6560.0,7029.0,469.0,1
Atego,Atego_16,33B,6086.0,7060.666666666667,974.666666666667,2
Accelo,Accelo_6,38,6470.0,7103.0,633.0,1
Accelo,Accelo_24,31B,6849.0,7165.0,316.0,2
Accelo,Accelo_26,30A,6926.0,7179.0,253.0,1
Accelo,Accelo_23,32A,6835.0,7189.0,354.0,1
Atego,Atego_12,33A,6855.0,7283.0,428.0,1
Accelo,Accelo_24,32B,7165.0,7400.0,235.0,2
Accelo,Accelo_26,31A,7179.0,7495.0,316.0,1
Actros,Actros_3,34B,5035.0,7812.0,2777.0,2
Arocs,Arocs_17,32C,3960.0,7843.0,3883.0,1
Accelo,Accelo_26,32A,7495.0,7849.0,354.0,1
Accelo,Accelo_24,32D,7400.0,7994.0,594.0,2
Arocs,Arocs_28,30B,7256.0,8008.0,752.0,2
Atego,Atego_12,34A,7283.0,8204.0,921.0,1
Atego,Atego_30,30A,7916.0,8230.0,314.0,1
Arocs,Arocs_17,33A,7843.0,8250.0,407.0,1
Accelo,Accelo_24,33B,7994.0,8482.0,488.0,2
Accelo,Accelo_31,30B,8246.0,8499.0,253.0,2
Actros,Actros_3,39,7812.0,8520.0,708.0,2
Atego,Atego_30,31A,8230.0,8544.0,314.0,1
Atego,Atego_15,32C,4342.0,8545.0,4203.0,1
Arocs,Arocs_28,31B,8008.0,8563.0,555.0,2
Arocs,Arocs_17,34A,8250.0,8719.0,469.0,1
Atego,Atego_12,38,8204.0,8837.0,633.0,1
Accelo,Accelo_31,31B,8499.0,8879.0,380.0,2
Atego,Atego_30,32A,8544.0,8958.0,414.0,1
Atego,Atego_15,33A,8545.0,8973.0,428.0,1
Accelo,Accelo_38,30A,8906.0,9159.0,253.0,1
Accelo,Accelo_38,31A,9159.0,9475.0,316.0,1
Arocs,Arocs_28,32B,8563.0,9528.0,965.0,2
Arocs,Arocs_20,32C,4948.0,9533.0,4585.0,1
Atego (ATP),Atego (ATP)_40,30B,9236.0,9562.0,326.0,2
Accelo,Accelo_31,32B,8879.0,9763.0,884.0,2
Accelo,Accelo_38,32A,9475.0,9829.0,354.0,1
Atego,Atego_41,30A,9566.0,9880.0,314.0,1
Atego (ATP),Atego (ATP)_40,31B,9562.0,9892.0,330.0,2
Atego,Atego_15,34A,8973.0,9894.0,921.0,1
Arocs,Arocs_20,33A,9533.0,9940.0,407.0,1
Accelo,Accelo_42,30B,9896.0,10149.0,253.0,2
Atego,Atego_41,31A,9880.0,10194.0,314.0,1
Arocs,Arocs_7,34B,6024.666666666667,10223.666666666666,4198.999999999999,2
Arocs,Arocs_20,34A,9940.0,10409.0,469.0,1
Atego (ATP),Atego (ATP)_40,32B,9892.0,10449.0,557.0,2
Accelo,Accelo_42,31B,10149.0,10465.0,316.0,2
Arocs,Arocs_28,32D,9528.0,10516.0,988.0,2
Actros,Actros_21,32C,5936.0,10521.0,4585.0,1
Atego,Atego_15,38,9894.0,10527.0,633.0,1
Atego,Atego_41,32A,10194.0,10608.0,414.0,1
Accelo,Accelo_42,32B,10465.0,10700.0,235.0,2
Arocs,Arocs_7,39,10223.666666666666,10806.333333333332,582.6666666666661,2
Accelo,Accelo_44,30A,10556.0,10809.0,253.0,1
Actros,Actros_21,33A,10521.0,10928.0,407.0,1
Accelo,Accelo_31,32D,9763.0,11110.0,1347.0,2
Accelo,Accelo_44,31A,10809.0,11125.0,316.0,1
Accelo,Accelo_46,30B,10886.0,11139.0,253.0,2
Accelo,Accelo_23,32C,7189.0,11234.0,4045.0,1
Actros,Actros_21,34A,10928.0,11397.0,469.0,1
Accelo,Accelo_13,34B,6512.666666666667,11430.0,4917.333333333333,2
Accelo,Accelo_46,31B,11139.0,11455.0,316.0,2
Accelo,Accelo_44,32A,11125.0,11479.0,354.0,1
Arocs,Arocs_28,33B,10516.0,11505.666666666666,989.6666666666661,2
Accelo,Accelo_23,33A,11234.0,11603.0,369.0,1
