modelo,nome,posto,entrada,saida,duracao,perna
Actros,Actros_0,32C,330.0,1318.0,988.0,1
Actros,Actros_0,33A,1318.0,1725.0,407.0,1
Actros,Actros_0,34A,1725.0,2194.0,469.0,1
Actros,Actros_1,32C,1318.0,2306.0,988.0,1
Actros,Actros_1,33A,2306.0,2713.0,407.0,1
Accelo,Accelo_6,30A,2636.0,2889.0,253.0,1
Actros,Actros_1,34A,2713.0,3182.0,469.0,1
Accelo,Accelo_6,31A,2889.0,3205.0,316.0,1
Arocs,Arocs_4,32C,2306.0,3294.0,988.0,1
Accelo,Accelo_6,32A,3205.0,3559.0,354.0,1
Atego,Atego_8,30A,3296.0,3610.0,314.0,1
Arocs,Arocs_4,33A,3294.0,3701.0,407.0,1
Arocs,Arocs_7,30B,2966.0,3718.0,752.0,2
Atego,Atego_8,31A,3610.0,3924.0,314.0,1
Arocs,Arocs_4,34A,3701.0,4170.0,469.0,1
Accelo,Accelo_10,30A,3956.0,4209.0,253.0,1
Accelo,Accelo_6,32C,3559.0,4272.0,713.0,1
Arocs,Arocs_7,31B,3718.0,4273.0,555.0,2
Atego,Atego_8,32A,3924.0,4338.0,414.0,1
Accelo,Accelo_10,31A,4209.0,4525.0,316.0,1
Atego (ATP),Atego (ATP)_12,30B,4286.0,4612.0,326.0,2
Accelo,Accelo_6,33A,4272.0,4641.0,369.0,1
Accelo,Accelo_10,32A,4525.0,4879.0,354.0,1
Atego,Atego_17,30A,4616.0,4930.0,314.0,1
Atego (ATP),Atego (ATP)_12,31B,4612.0,4942.0,330.0,2
Arocs,Arocs_7,32B,4273.0,5238.0,965.0,2
Atego,Atego_17,31A,4930.0,5244.0,314.0,1
Arocs,Arocs_9,32C,3626.0,5260.0,1634.0,1
Accelo,Accelo_19,30A,5276.0,5529.0,253.0,1
Accelo,Accelo_6,34A,4641.0,5577.0,936.0,1
Atego,Atego_17,32A,5244.0,5658.0,414.0,1
Arocs,Arocs_9,33A,5260.0,5667.0,407.0,1
Arocs,Arocs_18,30B,4946.0,5698.0,752.0,2
Atego (ATP),Atego (ATP)_12,32B,4942.0,5795.0,853.0,2
Accelo,Accelo_19,31A,5529.0,5845.0,316.0,1
Atego,Atego_8,32C,4338.0,5962.0,1624.0,1
Arocs,Arocs_9,34A,5667.0,6136.0,469.0,1
Accelo,Accelo_21,30A,5936.0,6189.0,253.0,1
Accelo,Accelo_19,32A,5845.0,6199.0,354.0,1
Accelo,Accelo_6,38,5577.0,6210.0,633.0,1
Arocs,Arocs_7,32D,5238.0,6226.0,988.0,2
Arocs,Arocs_18,31B,5698.0,6253.0,555.0,2
Atego,Atego_8,33A,5962.0,6390.0,428.0,1
Accelo,Accelo_21,31A,6189.0,6505.0,316.0,1
Accelo,Accelo_22,30B,6266.0,6519.0,253.0,2
Accelo,Accelo_10,32C,4879.0,6675.0,1796.0,1
Accelo,Accelo_22,31B,6519.0,6835.0,316.0,2
Accelo,Accelo_25,30A,6596.0,6849.0,253.0,1
Accelo,Accelo_21,32A,6505.0,6859.0,354.0,1
Accelo,Accelo_10,33A,6675.0,7044.0,369.0,1
Accelo,Accelo_25,31A,6849.0,7165.0,316.0,1
Arocs,Arocs_7,33B,6226.0,7215.666666666667,989.666666666667,2
Arocs,Arocs_18,32B,6253.0,7218.0,965.0,2
Atego,Atego_8,34A,6390.0,7311.0,921.0,1
Accelo,Accelo_22,32B,6835.0,7453.0,618.0,2
Accelo,Accelo_29,30A,7256.0,7509.0,253.0,1
Accelo,Accelo_25,32A,7165.0,7519.0,354.0,1
Atego (ATP),Atego (ATP)_12,32D,5795.0,7592.0,1797.0,2
Arocs,Arocs_20,32C,5606.0,7663.0,2057.0,1
Arocs,Arocs_27,30B,6926.0,7678.0,752.0,2
Accelo,Accelo_29,31A,7509.0,7825.0,316.0,1
Atego,Atego_30,30A,7586.0,7900.0,314.0,1
Atego,Atego_8,38,7311.0,7944.0,633.0,1
Arocs,Arocs_20,33A,7663.0,8070.0,407.0,1
Atego (ATP),Atego (ATP)_12,33B,7592.0,8088.0,496.0,2
Accelo,Accelo_29,32A,7825.0,8179.0,354.0,1
Atego,Atego_30,31A,7900.0,8214.0,314.0,1
Arocs,Arocs_27,31B,7678.0,8233.0,555.0,2
Accelo,Accelo_10,34A,7044.0,8247.0,1203.0,1
Atego,Atego_17,32C,5658.0,8365.0,2707.0,1
Accelo,Accelo_35,30A,8246.0,8499.0,253.0,1
Arocs,Arocs_18,32D,7218.0,8580.0,1362.0,2
Atego,Atego_30,32A,8214.0,8628.0,414.0,1
Actros,Actros_33,30B,7916.0,8668.0,752.0,2
Arocs,Arocs_20,34A,8070.0,8716.0,646.0,1
Atego,Atego_17,33A,8365.0,8793.0,428.0,1
Accelo,Accelo_35,31A,8499.0,8815.0,316.0,1
Accelo,Accelo_38,30A,8576.0,8829.0,253.0,1
Accelo,Accelo_10,38,8247.0,8880.0,633.0,1
Accelo,Accelo_19,32C,6199.0,9078.0,2879.0,1
Accelo,Accelo_38,31A,8829.0,9145.0,316.0,1
Accelo,Accelo_35,32A,8815.0,9169.0,354.0,1
Accelo,Accelo_22,32D,7453.0,9174.0,1721.0,2
Arocs,Arocs_27,32B,8233.0,9198.0,965.0,2
Actros,Actros_33,31B,8668.0,9223.0,555.0,2
Accelo,Accelo_19,33A,9078.0,9447.0,369.0,1
Accelo,Accelo_38,32A,9145.0,9523.0,378.0,1
Arocs,Arocs_18,33B,8580.0,9569.666666666666,989.6666666666661,2
Arocs,Arocs_7,34B,7215.666666666667,9627.333333333334,2411.666666666667,2
Arocs,Arocs_39,30B,8906.0,9658.0,752.0,2
Atego,Atego_17,34A,8793.0,9714.0,921.0,1
Accelo,Accelo_21,32C,6859.0,9791.0,2932.0,1
Atego,Atego_43,30A,9566.0,9880.0,314.0,1
Accelo,Accelo_22,33B,9174.0,10057.666666666666,883.6666666666661,2
Accelo,Accelo_21,33A,9791.0,10160.0,369.0,1
Arocs,Arocs_27,32D,9198.0,10186.0,988.0,2
Actros,Actros_33,32B,9223.0,10188.0,965.0,2
Atego,Atego_43,31A,9880.0,10194.0,314.0,1
Arocs,Arocs_7,39,9627.333333333334,10210.0,582.6666666666661,2
Arocs,Arocs_39,31B,9658.0,10213.0,555.0,2
Atego,Atego_17,38,9714.0,10347.0,633.0,1
Accelo,Accelo_25,32C,7519.0,10504.0,2985.0,1
Atego,Atego_43,32A,10194.0,10608.0,414.0,1
Arocs,Arocs_44,30B,9896.0,10648.0,752.0,2
Accelo,Accelo_19,34A,9447.0,10650.0,1203.0,1
Atego (ATP),Atego (ATP)_12,34B,8088.0,10824.666666666668,2736.666666666668,2
