modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_0,30A,330.0,644.0,314.0,1
Accelo,Accelo_1,30B,660.0,913.0,253.0,2
Atego,Atego_0,31A,644.0,958.0,314.0,1
Accelo,Accelo_1,31B,913.0,1229.0,316.0,2
Accelo,Accelo_2,30A,990.0,1243.0,253.0,1
Atego,Atego_0,32A,958.0,1372.0,414.0,1
Accelo,Accelo_1,32B,1229.0,1464.0,235.0,2
Accelo,Accelo_2,31A,1243.0,1559.0,316.0,1
Accelo,Accelo_4,30B,1320.0,1573.0,253.0,2
Accelo,Accelo_4,31B,1573.0,1889.0,316.0,2
Accelo,Accelo_2,32A,1559.0,1913.0,354.0,1
Accelo,Accelo_1,32D,1464.0,2058.0,594.0,2
Atego,Atego_0,32C,1372.0,2074.0,702.0,1
Accelo,Accelo_4,32B,1889.0,2124.0,235.0,2
Atego,Atego_0,33A,2074.0,2502.0,428.0,1
Accelo,Accelo_1,33B,2058.0,2546.0,488.0,2
Accelo,Accelo_4,32D,2124.0,2718.0,594.0,2
Arocs,Arocs_5,32C,1650.0,3062.0,1412.0,1
Accelo,Accelo_4,33B,2718.0,3206.0,488.0,2
Accelo,Accelo_7,30A,2968.0,3221.0,253.0,1
Atego,Atego_0,34A,2502.0,3423.0,921.0,1
Arocs,Arocs_5,33A,3062.0,3469.0,407.0,1
Accelo,Accelo_7,31A,3221.0,3537.0,316.0,1
Accelo,Accelo_1,34B,2546.0,3752.3333333333335,1206.3333333333335,2
Accelo,Accelo_2,32C,1913.0,3775.0,1862.0,1
Accelo,Accelo_9,30A,3628.0,3881.0,253.0,1
Accelo,Accelo_7,32A,3537.0,3891.0,354.0,1
Arocs,Arocs_5,34A,3469.0,3938.0,469.0,1
Actros,Actros_8,30B,3298.0,4050.0,752.0,2
Atego,Atego_0,38,3423.0,4056.0,633.0,1
Accelo,Accelo_2,33A,3775.0,4144.0,369.0,1
Accelo,Accelo_9,31A,3881.0,4197.0,316.0,1
Accelo,Accelo_10,30A,3958.0,4211.0,253.0,1
Accelo,Accelo_10,31A,4211.0,4527.0,316.0,1
Accelo,Accelo_9,32A,4197.0,4551.0,354.0,1
Actros,Actros_8,31B,4050.0,4605.0,555.0,2
Accelo,Accelo_1,39,3752.3333333333335,4655.666666666667,903.3333333333335,2
Actros,Actros_6,32C,2638.0,4763.0,2125.0,1
Accelo,Accelo_10,32A,4527.0,4905.0,378.0,1
Accelo,Accelo_4,34B,3206.0,4958.666666666667,1752.666666666667,2
Arocs,Arocs_11,30B,4288.0,5040.0,752.0,2
Accelo,Accelo_2,34A,4144.0,5080.0,936.0,1
Actros,Actros_6,33A,4763.0,5170.0,407.0,1
Accelo,Accelo_7,32C,3891.0,5476.0,1585.0,1
Actros,Actros_8,32B,4605.0,5570.0,965.0,2
Arocs,Arocs_11,31B,5040.0,5595.0,555.0,2
Actros,Actros_6,34A,5170.0,5639.0,469.0,1
Accelo,Accelo_2,38,5080.0,5713.0,633.0,1
Accelo,Accelo_7,33A,5476.0,5845.0,369.0,1
Accelo,Accelo_4,39,4958.666666666667,5862.0,903.333333333333,2
Accelo,Accelo_9,32C,4551.0,6189.0,1638.0,1
Actros,Actros_8,32D,5570.0,6558.0,988.0,2
Accelo,Accelo_9,33A,6189.0,6558.0,369.0,1
Arocs,Arocs_11,32B,5595.0,6560.0,965.0,2
Accelo,Accelo_7,34A,5845.0,6781.0,936.0,1
Actros,Actros_12,32C,4618.0,7177.0,2559.0,1
Accelo,Accelo_16,30A,6924.0,7177.0,253.0,1
Accelo,Accelo_7,38,6781.0,7414.0,633.0,1
Accelo,Accelo_16,31A,7177.0,7493.0,316.0,1
Arocs,Arocs_11,32D,6560.0,7548.0,988.0,2
Actros,Actros_12,33A,7177.0,7584.0,407.0,1
Actros,Actros_8,33B,6558.0,7673.0,1115.0,2
Accelo,Accelo_9,34A,6558.0,7717.0,1159.0,1
Accelo,Accelo_16,32A,7493.0,7847.0,354.0,1
Accelo,Accelo_10,32C,4905.0,7890.0,2985.0,1
Arocs,Arocs_17,30B,7254.0,8006.0,752.0,2
Actros,Actros_12,34A,7584.0,8186.0,602.0,1
Accelo,Accelo_10,33A,7890.0,8259.0,369.0,1
Accelo,Accelo_9,38,7717.0,8350.0,633.0,1
Arocs,Arocs_17,31B,8006.0,8561.0,555.0,2
Arocs,Arocs_11,33B,7548.0,8662.666666666666,1114.666666666666,2
Actros,Actros_13,32C,5606.0,8878.0,3272.0,1
Accelo,Accelo_10,34A,8259.0,9195.0,936.0,1
Atego,Atego_21,30A,8902.0,9216.0,314.0,1
Actros,Actros_13,33A,8878.0,9285.0,407.0,1
Arocs,Arocs_17,32B,8561.0,9526.0,965.0,2
Atego,Atego_21,31A,9216.0,9530.0,314.0,1
Actros,Actros_13,34A,9285.0,9754.0,469.0,1
Accelo,Accelo_10,38,9195.0,9828.0,633.0,1
Actros,Actros_14,32C,6594.0,9866.0,3272.0,1
Atego,Atego_24,30A,9562.0,9876.0,314.0,1
Atego,Atego_21,32A,9530.0,9944.0,414.0,1
Arocs,Arocs_22,30B,9232.0,9984.0,752.0,2
Accelo,Accelo_25,30A,9892.0,10145.0,253.0,1
Atego,Atego_24,31A,9876.0,10190.0,314.0,1
Actros,Actros_14,33A,9866.0,10273.0,407.0,1
Actros,Actros_8,34B,7673.0,10450.0,2777.0,2
Accelo,Accelo_25,31A,10145.0,10506.0,361.0,1
Arocs,Arocs_17,32D,9526.0,10514.0,988.0,2
Atego,Atego_26,30B,10222.0,10536.0,314.0,2
Arocs,Arocs_22,31B,9984.0,10539.0,555.0,2
Atego,Atego_24,32A,10190.0,10604.0,414.0,1
Actros,Actros_14,34A,10273.0,10742.0,469.0,1
Accelo,Accelo_27,30A,10552.0,10805.0,253.0,1
Atego,Atego_26,31B,10536.0,10853.0,317.0,2
Actros,Actros_18,32C,7584.0,10854.0,3270.0,1
Accelo,Accelo_25,32A,10506.0,10958.0,452.0,1
Accelo,Accelo_27,31A,10805.0,11121.0,316.0,1
Accelo,Accelo_28,30B,10882.0,11135.0,253.0,2
Actros,Actros_8,39,10450.0,11158.0,708.0,2
Actros,Actros_18,33A,10854.0,11261.0,407.0,1
Accelo,Accelo_28,31B,11135.0,11451.0,316.0,2
Accelo,Accelo_29,30A,11212.0,11465.0,253.0,1
Accelo,Accelo_27,32A,11121.0,11475.0,354.0,1
Arocs,Arocs_17,33B,10514.0,11503.666666666666,989.6666666666661,2
Arocs,Arocs_22,32B,10539.0,11504.0,965.0,2
Accelo,Accelo_16,32C,7847.0,11567.0,3720.0,1
Actros,Actros_18,34A,11261.0,11730.0,469.0,1
Accelo,Accelo_29,31A,11465.0,11781.0,316.0,1
Accelo,Accelo_30,30B,11542.0,11795.0,253.0,2
Atego,Atego_26,32B,10853.0,11798.0,945.0,2
Accelo,Accelo_16,33A,11567.0,11936.0,369.0,1
Accelo,Accelo_28,32B,11451.0,12033.0,582.0,2
Accelo,Accelo_30,31B,11795.0,12111.0,316.0,2
Accelo,Accelo_29,32A,11781.0,12135.0,354.0,1
Atego,Atego_31,30A,11872.0,12186.0,314.0,1
Accelo,Accelo_30,32B,12111.0,12346.0,235.0,2
Arocs,Arocs_22,32D,11504.0,12492.0,988.0,2
Atego,Atego_31,31A,12186.0,12500.0,314.0,1
Arocs,Arocs_20,32C,8572.0,12555.0,3983.0,1
Arocs,Arocs_11,34B,8662.666666666666,12861.666666666666,4199.0,2
Accelo,Accelo_16,34A,11936.0,12872.0,936.0,1
Atego,Atego_31,32A,12500.0,12914.0,414.0,1
Actros,Actros_33,30B,12202.0,12954.0,752.0,2
Arocs,Arocs_20,33A,12555.0,12962.0,407.0,1
Atego,Atego_26,32D,11798.0,13074.0,1276.0,2
