modelo,nome,posto,entrada,saida,duracao,perna
Actros,Actros_0,30B,330.0,1082.0,752.0,2
Actros,Actros_0,31B,1082.0,1637.0,555.0,2
Accelo,Accelo_2,30A,1412.0,1665.0,253.0,1
Actros,Actros_1,30B,1082.0,1834.0,752.0,2
Accelo,Accelo_2,31A,1665.0,1981.0,316.0,1
Actros,Actros_1,31B,1834.0,2389.0,555.0,2
Accelo,Accelo_5,30A,2164.0,2417.0,253.0,1
Actros,Actros_4,30B,1834.0,2586.0,752.0,2
Actros,Actros_0,32B,1637.0,2602.0,965.0,2
Accelo,Accelo_5,31A,2417.0,2733.0,316.0,1
Atego,Atego_6,30A,2494.0,2808.0,314.0,1
Accelo,Accelo_2,32A,1981.0,3049.0,1068.0,1
Atego,Atego_6,31A,2808.0,3122.0,314.0,1
Atego,Atego_7,30A,2824.0,3138.0,314.0,1
Actros,Actros_4,31B,2586.0,3141.0,555.0,2
Atego,Atego_7,31A,3138.0,3452.0,314.0,1
Actros,Actros_1,32B,2389.0,3567.0,1178.0,2
Actros,Actros_8,30B,3154.0,3906.0,752.0,2
Accelo,Accelo_5,32A,2733.0,4117.0,1384.0,1
Atego (ATP),Atego (ATP)_9,30B,3906.0,4232.0,326.0,2
Actros,Actros_8,31B,3906.0,4461.0,555.0,2
Accelo,Accelo_10,30A,4236.0,4489.0,253.0,1
Actros,Actros_4,32B,3141.0,4532.0,1391.0,2
Accelo,Accelo_2,32C,3049.0,4628.0,1579.0,1
Atego (ATP),Atego (ATP)_9,31B,4232.0,4791.0,559.0,2
Accelo,Accelo_10,31A,4489.0,4805.0,316.0,1
Accelo,Accelo_11,30A,4566.0,4819.0,253.0,1
Actros,Actros_0,33B,2602.0,5133.0,2531.0,2
Accelo,Accelo_11,31A,4819.0,5135.0,316.0,1
Atego,Atego_14,30A,4896.0,5210.0,314.0,1
Atego,Atego_6,32A,3122.0,5251.0,2129.0,1
Actros,Actros_8,32B,4461.0,5497.0,1036.0,2
Atego,Atego_14,31A,5210.0,5524.0,314.0,1
Atego,Atego_18,30A,5556.0,5870.0,314.0,1
Actros,Actros_16,30B,5226.0,5978.0,752.0,2
Atego,Atego_18,31A,5870.0,6184.0,314.0,1
Accelo,Accelo_5,32C,4117.0,6207.0,2090.0,1
Accelo,Accelo_2,33A,4628.0,6211.0,1583.0,1
Atego,Atego_7,32A,3452.0,6385.0,2933.0,1
Actros,Actros_16,31B,5978.0,6533.0,555.0,2
Atego,Atego_21,30A,6308.0,6622.0,314.0,1
Actros,Actros_19,30B,5978.0,6730.0,752.0,2
Atego (ATP),Atego (ATP)_9,32B,4791.0,6774.0,1983.0,2
Atego,Atego_21,31A,6622.0,6936.0,314.0,1
Actros,Actros_19,31B,6730.0,7285.0,555.0,2
Atego,Atego_23,30A,7060.0,7374.0,314.0,1
Accelo,Accelo_10,32A,4805.0,7453.0,2648.0,1
Actros,Actros_22,30B,6730.0,7482.0,752.0,2
Accelo,Accelo_24,30A,7390.0,7643.0,253.0,1
Actros,Actros_1,33B,3567.0,7664.0,4097.0,2
Accelo,Accelo_2,34A,6211.0,7687.0,1476.0,1
Atego,Atego_23,31A,7374.0,7688.0,314.0,1
