modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Axor (ATP +),Axor (ATP +)_0,32C,330.0,1318.0,988.0,1
Accelo,Accelo_5,30A,1320.0,1573.0,253.0,1
Atego,Atego_1,32A,1288.0,1702.0,414.0,1
Axor (ATP +),Axor (ATP +)_0,33A,1318.0,1725.0,407.0,1
Actros,Actros_3,30B,990.0,1742.0,752.0,2
Accelo,Accelo_5,31A,1573.0,1889.0,316.0,1
Accelo,Accelo_6,30A,1650.0,1903.0,253.0,1
Axor (ATP +),Axor (ATP +)_0,34A,1725.0,2194.0,469.0,1
Accelo,Accelo_6,31A,1903.0,2219.0,316.0,1
Accelo,Accelo_5,32A,1889.0,2243.0,354.0,1
Actros,Actros_3,31B,1742.0,2297.0,555.0,2
Atego (ATP),Atego (ATP)_7,30B,1980.0,2306.0,326.0,2
Atego,Atego_1,32C,1702.0,2404.0,702.0,1
Accelo,Accelo_9,30A,2310.0,2563.0,253.0,1
Accelo,Accelo_6,32A,2219.0,2597.0,378.0,1
Atego (ATP),Atego (ATP)_7,31B,2306.0,2636.0,330.0,2
Atego,Atego_1,33A,2404.0,2832.0,428.0,1
Accelo,Accelo_9,31A,2563.0,2879.0,316.0,1
Accelo,Accelo_10,30B,2640.0,2893.0,253.0,2
Accelo,Accelo_5,32C,2243.0,3117.0,874.0,1
Accelo,Accelo_10,31B,2893.0,3209.0,316.0,2
Accelo,Accelo_9,32A,2879.0,3233.0,354.0,1
Actros,Actros_3,32B,2297.0,3262.0,965.0,2
Accelo,Accelo_5,33A,3117.0,3486.0,369.0,1
Accelo,Accelo_12,30A,3300.0,3553.0,253.0,1
Atego,Atego_1,34A,2832.0,3753.0,921.0,1
Atego (ATP),Atego (ATP)_7,32B,2636.0,3819.0,1183.0,2
Accelo,Accelo_6,32C,2597.0,3830.0,1233.0,1
Accelo,Accelo_12,31A,3553.0,3869.0,316.0,1
Accelo,Accelo_10,32B,3209.0,4054.0,845.0,2
Accelo,Accelo_6,33A,3830.0,4199.0,369.0,1
Accelo,Accelo_15,30A,3960.0,4213.0,253.0,1
Accelo,Accelo_12,32A,3869.0,4223.0,354.0,1
Actros,Actros_3,32D,3262.0,4250.0,988.0,2
Actros,Actros_13,30B,3630.0,4382.0,752.0,2
Atego,Atego_1,38,3753.0,4386.0,633.0,1
Accelo,Accelo_15,31A,4213.0,4529.0,316.0,1
Accelo,Accelo_16,30A,4290.0,4543.0,253.0,1
