modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Accelo,Accelo_1,30B,660.0,913.0,253.0,2
Accelo,Accelo_1,31B,913.0,1229.0,316.0,2
Accelo,Accelo_0,32A,899.0,1253.0,354.0,1
Atego (ATP),Atego (ATP)_2,30A,990.0,1316.0,326.0,1
Accelo,Accelo_1,32B,1229.0,1464.0,235.0,2
Atego (ATP),Atego (ATP)_2,31A,1316.0,1646.0,330.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Accelo,Accelo_0,32C,1253.0,1966.0,713.0,1
Accelo,Accelo_1,32D,1464.0,2058.0,594.0,2
Actros,Actros_3,30B,1320.0,2072.0,752.0,2
Accelo,Accelo_5,30A,1980.0,2233.0,253.0,1
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Atego (ATP),Atego (ATP)_2,32A,1646.0,2323.0,677.0,1
Accelo,Accelo_0,33A,1966.0,2335.0,369.0,1
Accelo,Accelo_1,33B,2058.0,2546.0,488.0,2
Accelo,Accelo_5,31A,2233.0,2594.0,361.0,1
Actros,Actros_3,31B,2072.0,2627.0,555.0,2
Atego,Atego_4,32A,2278.0,2737.0,459.0,1
Atego,Atego_7,30A,2640.0,2954.0,314.0,1
Arocs,Arocs_6,30B,2310.0,3062.0,752.0,2
Accelo,Accelo_5,32A,2594.0,3091.0,497.0,1
Accelo,Accelo_8,30A,2970.0,3223.0,253.0,1
Atego,Atego_7,31A,2954.0,3268.0,314.0,1
Accelo,Accelo_0,34A,2335.0,3271.0,936.0,1
Accelo,Accelo_8,31A,3223.0,3584.0,361.0,1
Actros,Actros_3,32B,2627.0,3592.0,965.0,2
Arocs,Arocs_6,31B,3062.0,3617.0,555.0,2
Atego,Atego_7,32A,3268.0,3682.0,414.0,1
Accelo,Accelo_1,34B,2546.0,3752.3333333333335,1206.3333333333335,2
Atego (ATP),Atego (ATP)_2,32C,2323.0,3809.0,1486.0,1
Accelo,Accelo_0,38,3271.0,3904.0,633.0,1
Atego (ATP),Atego (ATP)_11,30A,3630.0,3956.0,326.0,1
Accelo,Accelo_8,32A,3584.0,4036.0,452.0,1
Actros,Actros_9,30B,3300.0,4052.0,752.0,2
Atego (ATP),Atego (ATP)_2,33A,3809.0,4185.0,376.0,1
Accelo,Accelo_12,30A,3960.0,4213.0,253.0,1
Atego (ATP),Atego (ATP)_11,31A,3956.0,4286.0,330.0,1
Atego,Atego_4,32C,2737.0,4511.0,1774.0,1
Accelo,Accelo_13,30B,4290.0,4543.0,253.0,2
Actros,Actros_3,32D,3592.0,4580.0,988.0,2
Arocs,Arocs_6,32B,3617.0,4582.0,965.0,2
Accelo,Accelo_12,31A,4213.0,4602.0,389.0,1
Actros,Actros_9,31B,4052.0,4607.0,555.0,2
Accelo,Accelo_1,39,3752.3333333333335,4655.666666666667,903.3333333333335,2
Accelo,Accelo_13,31B,4543.0,4923.0,380.0,2
Atego,Atego_4,33A,4511.0,4939.0,428.0,1
Atego (ATP),Atego (ATP)_11,32A,4286.0,4963.0,677.0,1
Atego (ATP),Atego (ATP)_2,34A,4185.0,5110.0,925.0,1
Accelo,Accelo_16,30A,4950.0,5203.0,253.0,1
Accelo,Accelo_5,32C,3091.0,5224.0,2133.0,1
Accelo,Accelo_12,32A,4602.0,5317.0,715.0,1
Accelo,Accelo_16,31A,5203.0,5519.0,316.0,1
Accelo,Accelo_17,30B,5280.0,5533.0,253.0,2
Arocs,Arocs_6,32D,4582.0,5570.0,988.0,2
Actros,Actros_9,32B,4607.0,5572.0,965.0,2
Accelo,Accelo_5,33A,5224.0,5593.0,369.0,1
Actros,Actros_3,33B,4580.0,5695.0,1115.0,2
Atego (ATP),Atego (ATP)_2,38,5110.0,5743.0,633.0,1
Accelo,Accelo_13,32B,4923.0,5807.0,884.0,2
Accelo,Accelo_17,31B,5533.0,5849.0,316.0,2
Accelo,Accelo_16,32A,5519.0,5873.0,354.0,1
Atego,Atego_7,32C,3682.0,5926.0,2244.0,1
Atego (ATP),Atego (ATP)_20,30A,5610.0,5936.0,326.0,1
Atego,Atego_4,34A,4939.0,6031.0,1092.0,1
Accelo,Accelo_17,32B,5849.0,6084.0,235.0,2
Atego,Atego_21,30B,5940.0,6254.0,314.0,2
Atego (ATP),Atego (ATP)_20,31A,5936.0,6266.0,330.0,1
Atego,Atego_7,33A,5926.0,6354.0,428.0,1
Actros,Actros_9,32D,5572.0,6560.0,988.0,2
Atego,Atego_21,31B,6254.0,6568.0,314.0,2
Atego,Atego_22,30A,6270.0,6584.0,314.0,1
Accelo,Accelo_8,32C,4036.0,6639.0,2603.0,1
Atego,Atego_4,38,6031.0,6664.0,633.0,1
Arocs,Arocs_6,33B,5570.0,6684.666666666667,1114.666666666667,2
Atego,Atego_21,32B,6568.0,6862.0,294.0,2
Atego,Atego_22,31A,6584.0,6898.0,314.0,1
Atego (ATP),Atego (ATP)_20,32A,6266.0,6943.0,677.0,1
Accelo,Accelo_5,34A,5593.0,6967.0,1374.0,1
Accelo,Accelo_8,33A,6639.0,7008.0,369.0,1
Accelo,Accelo_13,32D,5807.0,7154.0,1347.0,2
Atego (ATP),Atego (ATP)_25,30A,6930.0,7256.0,326.0,1
Actros,Actros_23,30B,6600.0,7352.0,752.0,2
Atego,Atego_22,32A,6898.0,7357.0,459.0,1
Atego,Atego_26,30A,7260.0,7574.0,314.0,1
Atego (ATP),Atego (ATP)_25,31A,7256.0,7586.0,330.0,1
Accelo,Accelo_5,38,6967.0,7600.0,633.0,1
Actros,Actros_15,32C,4620.0,7627.0,3007.0,1
Accelo,Accelo_17,32D,6084.0,7748.0,1664.0,2
Actros,Actros_9,33B,6560.0,7799.666666666667,1239.666666666667,2
Accelo,Accelo_28,30B,7590.0,7843.0,253.0,2
Atego,Atego_7,34A,6354.0,7888.0,1534.0,1
Atego,Atego_26,31A,7574.0,7900.0,326.0,1
Actros,Actros_23,31B,7352.0,7907.0,555.0,2
Actros,Actros_15,33A,7627.0,8034.0,407.0,1
Accelo,Accelo_28,31B,7843.0,8223.0,380.0,2
Atego (ATP),Atego (ATP)_25,32A,7586.0,8263.0,677.0,1
Accelo,Accelo_13,33B,7154.0,8287.666666666668,1133.6666666666679,2
Atego,Atego_21,32D,6862.0,8330.0,1468.0,2
Actros,Actros_3,34B,5695.0,8472.0,2777.0,2
Accelo,Accelo_30,30A,8250.0,8503.0,253.0,1
Atego,Atego_7,38,7888.0,8521.0,633.0,1
Atego,Atego_26,32A,7900.0,8677.0,777.0,1
Accelo,Accelo_17,33B,7748.0,8775.666666666668,1027.6666666666679,2
Accelo,Accelo_30,31A,8503.0,8819.0,316.0,1
Accelo,Accelo_8,34A,7008.0,8824.0,1816.0,1
Actros,Actros_23,32B,7907.0,8872.0,965.0,2
Atego (ATP),Atego (ATP)_31,30B,8580.0,8906.0,326.0,2
Accelo,Accelo_28,32B,8223.0,9107.0,884.0,2
Atego (ATP),Atego (ATP)_11,32C,4963.0,9113.0,4150.0,1
Accelo,Accelo_32,30A,8910.0,9163.0,253.0,1
Accelo,Accelo_30,32A,8819.0,9173.0,354.0,1
Actros,Actros_3,39,8472.0,9180.0,708.0,2
Atego (ATP),Atego (ATP)_31,31B,8906.0,9236.0,330.0,2
Actros,Actros_15,34A,8034.0,9293.0,1259.0,1
Atego,Atego_21,33B,8330.0,9323.666666666668,993.6666666666679,2
Accelo,Accelo_8,38,8824.0,9457.0,633.0,1
Accelo,Accelo_32,31A,9163.0,9479.0,316.0,1
Atego (ATP),Atego (ATP)_11,33A,9113.0,9489.0,376.0,1
Atego,Atego_33,30B,9240.0,9554.0,314.0,2
Atego (ATP),Atego (ATP)_31,32B,9236.0,9793.0,557.0,2
